Image_urls,#PAGE_URL,Domain,Title,Review,Complaint,Emotion,Sentiment,first_url,EmotionLabel,TitleText,ReviewText,ImageName
https://images-na.ssl-images-amazon.com/images/I/61ruf0of8xL._SY88.jpg,https://www.amazon.in/Sapiens-Humankind-Yuval-Noah-Harari/product-reviews/0099590085/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Books,Humans in the Life Cycle of Earth,"\n All of we humans think. We don't really know what is thinking. We understand without knowing what is understanding. Claim intelligence, without clarity of its meaning.\nThis book traces 50000years of Home Sapiens - that is ourselves and what we did to life on Earth.\nIt points to our weakness of trusting Myths and imaginary things over reality. Don't feel bad for #FakeNews on social media. Entire human evolution is built upon FAKE MYTHs.\nMust read without any WHITE SPACE or Prior Judgement from your earlier readings.\nIs this also another Myth another imagination created by a smart author. Lot of his assertions qualify for being a marketed Myth! You take the call! If you still want to investigate this cyclic counterfeit reality, read about MAYA as given by one earlier author - Sankaracharya!\n",0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/61ruf0of8xL._SY88.jpg,3,humans in the life cycle of earth,"\ n all of we humans think . we do n't really know what is thinking . we understand without knowing what is understanding . claim intelligence , without clarity of its meaning . \ nthis book traces 50000years of home sapiens - that is ourselves and what we did to life on earth . \ nit points to our weakness of trusting myths and imaginary things over reality . do n't feel bad for #fakenews on social media . entire human evolution is built upon fake myths . \ nmust read without any white space or prior judgement from your earlier readings . \ nis this also another myth another imagination created by a smart author . lot of his assertions qualify for being a marketed myth ! you take the call ! if you still want to investigate this cyclic counterfeit reality , read about maya as given by one earlier author - sankaracharya ! \ n",626.jpg
https://images-na.ssl-images-amazon.com/images/I/61vuWtHhqfL._SY88.jpg,https://www.amazon.in/Audio-Technica-ATH-M50x-Over-Ear-Professional-Headphones/product-reviews/B00HVLUR86/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,So good but left side driver is not same as right (low frequency),"\n I like the product, but i feel left side is not same as right. Low frequency are not same as right side. Quality is much better in this price. I m music composer so it's very useful for me. Very good enough for mix. I would be happy if I get replacement for this headphone. Otherwise product is so good. Highly recommended product (Audio techinica)\n",1,surprise,1,https://images-na.ssl-images-amazon.com/images/I/61vuWtHhqfL._SY88.jpg,5,so good but left side driver is not same as right ( low frequency ),"\ n i like the product , but i feel left side is not same as right . low frequency are not same as right side . quality is much better in this price . i m music composer so it 's very useful for me . very good enough for mix . i would be happy if i get replacement for this headphone . otherwise product is so good . highly recommended product ( audio techinica ) \ n",2745.jpg
https://images-na.ssl-images-amazon.com/images/I/81-z-dNApJL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/817C+EmvsIL._SY88.jpg,https://www.amazon.in/Jockey-Cotton-Brief-8009-0210-ASSTD-Black/product-reviews/B01420KHRE/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Go for it.,\n Jockey or nothing\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/81-z-dNApJL._SY88.jpg,3,go for it .,\ n jockey or nothing \ n,1474.jpg
https://images-na.ssl-images-amazon.com/images/I/719locYUiaL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71awTH+R6xL._SY88.jpg,https://www.amazon.in/Sony-MDR-ZX110A-Stereo-Headphones-without/product-reviews/B00KGZZ824/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,"Reliable, Durable, Best in Budget.",\n I bought in OCT - 2016 &amp; still using this in DEC - 2018. Only the protective cover on the sponge that cover speaker got worn off. Apart from that everything is still working fine. No damage has been done to size adjusting mechanism &amp; wire. Sound quality is same as new.\nNo negatives for this product except mic.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/719locYUiaL._SY88.jpg,3,"reliable , durable , best in budget .",\ n i bought in oct - 2016 & still using this in dec - 2018 . only the protective cover on the sponge that cover speaker got worn off . apart from that everything is still working fine . no damage has been done to size adjusting mechanism & wire . sound quality is same as new . \ nno negatives for this product except mic . \ n,2507.jpg
https://images-na.ssl-images-amazon.com/images/I/71JGrOf0mfL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/81q0cXCKGjL._SY88.jpg,https://www.amazon.in/MIRAV-FASHION-Printed-MIRAVWRAP1-Multicolour/product-reviews/B07FRTTXMY/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Okay products,\n I got different designs as shown in the picture.. red one is good..and white skirt's material is thin.. and blue one has different design..\n,1,sadness,1,https://images-na.ssl-images-amazon.com/images/I/71JGrOf0mfL._SY88.jpg,4,okay products,\ n i got different designs as shown in the picture . . red one is good . . and white skirt 's material is thin . . and blue one has different design . . \ n,1546.jpg
https://images-na.ssl-images-amazon.com/images/I/71JqwvPDCEL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71rojMI1aQL._SY88.jpg,https://www.amazon.in/Oppo-Fantasy-Storage-Additional-Exchange/product-reviews/B08444SXZ6/ref=cm_cr_getr_d_paging_btm_next_5?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=5,Electronics,Good deal,\n This phone is ok but one disadvantage is diaply and micro usb pin .it have nly hd+ display but it's good nly and ok\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71JqwvPDCEL._SY88.jpg,3,good deal,\ n this phone is ok but one disadvantage is diaply and micro usb pin . it have nly hd + display but it 's good nly and ok \ n,3279.jpg
https://images-na.ssl-images-amazon.com/images/I/810cvObX7qL._SY88.jpg,https://www.amazon.in/Tata-Sampann-Besan-1kg/product-reviews/B01K4F6SHO/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Edible,Complaint,"\n Received packet in badly damaged condition all the Besan spill over in the cartoon, due to which all products get covered with besan, wants immediate replacement of this product\n",1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/810cvObX7qL._SY88.jpg,4,complaint,"\ n received packet in badly damaged condition all the besan spill over in the cartoon , due to which all products get covered with besan , wants immediate replacement of this product \ n",2844.jpg
https://images-na.ssl-images-amazon.com/images/I/71nOsMN-hhL._SY88.jpg,https://www.amazon.in/SIRIL-Womens-Top/product-reviews/B084P79N4D/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Best One !,\n Just wooow product...Fully Satisfied !!\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71nOsMN-hhL._SY88.jpg,3,best one !,\ n just wooow product . . . fully satisfied ! ! \ n,1670.jpg
https://images-na.ssl-images-amazon.com/images/I/71yT0X7zh8L._SY88.jpg,https://www.amazon.in/DENIMHOLIC-Knitted-Pullover-Turtleneck-Sweater/product-reviews/B07XBDWGKW/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Satisfactory,"\n Fully staisfied with the product, the material is good quality and fit is good too. Its bodyhugging and slightly shirnks after a wash so keep that in mind.\n",0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71yT0X7zh8L._SY88.jpg,3,satisfactory,"\ n fully staisfied with the product , the material is good quality and fit is good too . its bodyhugging and slightly shirnks after a wash so keep that in mind . \ n",1584.jpg
https://images-na.ssl-images-amazon.com/images/I/71UFBrM0d7L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71W6fMTFDsL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71kUfFFvBmL._SY88.jpg,https://www.amazon.in/Samsung-Original-EP-TA20IWECGIN-Charger-White/product-reviews/B078X928PC/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Electronics,Charger Cable required is micro usb 2 for android galaxy tablet s2,\n The charger pin required is for an Android galaxy tablet S2 SM-t815 model which has the charger connecter as shown in photo sent. Probably it is called Usb micro 2 connector. The cable sent by you is a misfit and of no use to me.\n,1,sadness,0,https://images-na.ssl-images-amazon.com/images/I/71UFBrM0d7L._SY88.jpg,4,charger cable required is micro usb 2 for android galaxy tablet s2,\ n the charger pin required is for an android galaxy tablet s2 sm-t 815 model which has the charger connecter as shown in photo sent . probably it is called usb micro 2 connector . the cable sent by you is a misfit and of no use to me . \ n,2929.jpg
https://images-na.ssl-images-amazon.com/images/I/71SBmp-iECL._SY88.jpg,https://www.amazon.in/Eureka-Forbes-Quick-Clean-DX/product-reviews/B00F3ABSXU/ref=cm_cr_getr_d_paging_btm_next_3?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=3,Electronics,Below average....review after 1 month of continuous usage.,"\n Product is below average, still does the work .... overheats but that doesn't affect its plastic body.... the only problem is the quality and fittings of the hoses/nozzles.... one of the hose has loose fitting. the bags are reusable ....overall if you can increase your budget then go for other options like wet and dry vacuum cleaner.\n",1,anger,0,https://images-na.ssl-images-amazon.com/images/I/71SBmp-iECL._SY88.jpg,0,below average . . . review after 1 month of continuous usage .,"\ n product is below average , still does the work . . . overheats but that does n't affect its plastic body . . . the only problem is the quality and fittings of the hoses / nozzles . . . one of the hose has loose fitting . the bags are reusable . . . overall if you can increase your budget then go for other options like wet and dry vacuum cleaner . \ n",3509.jpg
https://images-na.ssl-images-amazon.com/images/I/A1BrJzV-XgL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/A1nrdAzOKsL._SY88.jpg,https://www.amazon.in/Amazon-Brand-Stretchable-Trousers-SY-AW19-MFT-052_Navy_34W/product-reviews/B07YT1GKKQ/ref=cm_cr_getr_d_paging_btm_next_2?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=2,Fashion,Good quality and value for money.,\n Nothing dislike to my opinion. Good quality product value for money.\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/A1BrJzV-XgL._SY88.jpg,3,good quality and value for money .,\ n nothing dislike to my opinion . good quality product value for money . \ n,1158.jpg
https://images-na.ssl-images-amazon.com/images/I/71RAijbGczL._SY88.jpg,https://www.amazon.in/Amazon-Brand-Symbol-Trousers-AW-SY-MCT-1179_Croissant_32W/product-reviews/B07XG4SPT1/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,Ek nmber ????,\n Very soft and stretching is also Good it feels nice ?? just Go for it??\nThanx Amazon ??\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71RAijbGczL._SY88.jpg,3,ek nmber ? ? ?,\ n very soft and stretching is also good it feels nice ? ? just go for it ? ? \ nthanx amazon ? ? \ n,1113.jpg
https://images-na.ssl-images-amazon.com/images/I/71IoiJGiOGL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71T1R+lSO7L._SY88.jpg,https://www.amazon.in/SBJ-COLLECTIONS-Womens-Palazzo-Overlay/product-reviews/B07N5G8V48/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Fashion,It's very beautiful. But material synthetic,\n It's perfect for me\n,0,happiness,2,https://images-na.ssl-images-amazon.com/images/I/71IoiJGiOGL._SY88.jpg,3,it 's very beautiful . but material synthetic,\ n it 's perfect for me \ n,1536.jpg
https://images-na.ssl-images-amazon.com/images/I/71-YgCDDszL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71IDUYPVl9L._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71RQONSgpYL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71nY7s6PRHL._SY88.jpg,https://www.amazon.in/Secret-Garden-Frances-Hodgson-Burnett/product-reviews/9386538997/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Books,Great piece for my bookshelf,\n Clothbound puffin editions are probably the prettiest editions there. The book is light and easy to hold and feels really good. The print is also pretty wide spaced. Easy on eyes for young children. Plus the vibrant colour is also a catching to hold kid's interest. Not a lot of illustrations.\nStory is ofcourse directed towards young children aged 5-10. Easy and with some teachings.\n,0,happiness,1,https://images-na.ssl-images-amazon.com/images/I/71-YgCDDszL._SY88.jpg,3,great piece for my bookshelf,\ n clothbound puffin editions are probably the prettiest editions there . the book is light and easy to hold and feels really good . the print is also pretty wide spaced . easy on eyes for young children . plus the vibrant colour is also a catching to hold kid 's interest . not a lot of illustrations . \ nstory is ofcourse directed towards young children aged 5-10 . easy and with some teachings . \ n,304.jpg
https://images-na.ssl-images-amazon.com/images/I/71-BqVxa9fL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/710lo2FSTYL._SY88.jpg; https://images-na.ssl-images-amazon.com/images/I/71ayZ3-f33L._SY88.jpg,https://www.amazon.in/Corsair-Vengeance-3000Mhz-Motherboard-CMK8GX4M1D3000C16/product-reviews/B07B4FRMGV/ref=cm_cr_arp_d_viewopt_mdrvw?ie=UTF8&reviewerType=all_reviews&mediaType=media_reviews_only&pageNumber=1,Electronics,Works flawlessly...Need more secure package.,\n Plastic container inside was torn from one side i was worried at that time no damage to ram though....and if anyone want to temper with product they can easily by replacing seal which is just round plastic seal so i was worried about it but it turns out good and genuine product...\nPurchased 2 ram to dual channel...works flawlessly ...no problem till now just plug and have to config from bois to max supported frequency by CPU. Will update if any problem occurs...\nFyi(1st ram(same) was around ₹2800 this time it was ₹3100 :/ a bit higher ....)\n,1,disgust,1,https://images-na.ssl-images-amazon.com/images/I/71-BqVxa9fL._SY88.jpg,1,works flawlessly . . . need more secure package .,\ n plastic container inside was torn from one side i was worried at that time no damage to ram though . . . and if anyone want to temper with product they can easily by replacing seal which is just round plastic seal so i was worried about it but it turns out good and genuine product . . . \ npurchased 2 ram to dual channel . . . works flawlessly . . . no problem till now just plug and have to config from bois to max supported frequency by cpu . will update if any problem occurs . . . \ nfyi ( 1st ram ( same ) was around ₹ 2800 this time it was ₹ 3100 :/ a bit higher . . . ) \ n,3757.jpg
